ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,remarks,evtitle,evtype,dept,submittedby,galleryname,evdate,oldcode
1878,1,2015-04-13 15:44:39,2015-04-13 07:44:39,"[evtitle]Social club
[evtype]Staff
[evtype]Activities
[dept]Social Club
[submittedby]PAO
[galleryname]fm-sc-8399
[evdate]2000
",Social Club,,publish,open,open,,fm-sc-8399,,,2016-09-02 15:21:10,2016-09-02 07:21:10,,0,http://digitalimages.ust.hk/gallery/?p=1878,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-8399,2000,
1879,1,2015-04-13 15:44:40,2015-04-13 07:44:40,"[evtitle]Social club
[evtype]Staff
[evtype]Activities
[dept]Social Club
[submittedby]PAO
[galleryname]fm-sc-8400
[evdate]2000
",Social club,,publish,open,open,,fm-sc-8400,,,2016-09-02 15:21:57,2016-09-02 07:21:57,,0,http://digitalimages.ust.hk/gallery/?p=1879,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-8400,2000,
1880,1,2015-04-13 15:44:40,2015-04-13 07:44:40,"[evtitle]Social club
[evtype]Staff
[evtype]Activities
[dept]Social Club
[submittedby]PAO
[galleryname]fm-sc-8401
[evdate]2000-05
",Social club,,publish,open,open,,fm-sc-8401,,,2016-09-02 15:22:28,2016-09-02 07:22:28,,0,http://digitalimages.ust.hk/gallery/?p=1880,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-8401,2000-05,
1881,1,2015-04-13 15:44:40,2015-04-13 07:44:40,"[evtitle]Social club
[evtype]Staff
[evtype]Activities
[dept]Social Club
[submittedby]PAO
[galleryname]fm-sc-8571
[evdate]1999
",Social club,,publish,open,open,,fm-sc-8571,,,2016-09-02 15:23:14,2016-09-02 07:23:14,,0,http://digitalimages.ust.hk/gallery/?p=1881,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-8571,1999,
1882,1,2015-04-13 15:44:40,2015-04-13 07:44:40,"[submittedby]PAO
[galleryname]fm-sc-8573
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1999-12-20
[evtitle]Social club
",Social Club,,publish,open,open,,fm-sc-8573,,,2016-09-02 15:23:39,2016-09-02 07:23:39,,0,http://digitalimages.ust.hk/gallery/?p=1882,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-8573,1999-12-20,
1883,1,2015-04-13 15:44:41,2015-04-13 07:44:41,"[submittedby]PAO
[galleryname]fm-sc-8576
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1999-12-24
[evtitle]Unknown
",Unknown,,publish,open,open,,fm-sc-8576,,,2016-09-02 15:25:50,2016-09-02 07:25:50,,0,http://digitalimages.ust.hk/gallery/?p=1883,0,post,,0,,Unknown,Activities,Social Club,PAO,fm-sc-8576,1999-12-24,
1884,1,2015-04-13 15:44:41,2015-04-13 07:44:41,"[submittedby]PAO
[galleryname]fm-sc-8578
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1999-12-23
[evtitle]Unknown
",Unknown,,publish,open,open,,fm-sc-8578,,,2016-09-02 15:26:17,2016-09-02 07:26:17,,0,http://digitalimages.ust.hk/gallery/?p=1884,0,post,,0,,Unknown,Activities,Social Club,PAO,fm-sc-8578,1999-12-23,
1885,1,2015-04-13 15:44:41,2015-04-13 07:44:41,"[submittedby]PAO
[galleryname]fm-sc-x13
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]Date unknown
[evtitle]Social club
",Social club,,publish,open,open,,fm-sc-x13,,,2016-09-02 15:24:20,2016-09-02 07:24:20,,0,http://digitalimages.ust.hk/gallery/?p=1885,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-x13,Date unknown,
1886,1,2015-04-13 15:44:41,2015-04-13 07:44:41,"[submittedby]PAO
[galleryname]fm-sc-x14
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]Date unknown
[evtitle]Social club
",Social club,,publish,open,open,,fm-sc-x14,,,2016-09-02 15:43:25,2016-09-02 07:43:25,,0,http://digitalimages.ust.hk/gallery/?p=1886,0,post,,0,,Social club,Activities,Social Club,PAO,fm-sc-x14,Date unknown,
1887,1,2015-04-13 15:44:41,2015-04-13 07:44:41,"[submittedby]PAO
[galleryname]fm-sc-x3
[dept]Social Club
[evtype]Competition
[evtype]Staff/Student
[evtype]Activities
[evdate]Date unknown
[evtitle]Dragon Boat
",Dragon Boat,,publish,open,open,,fm-sc-x3,,,2016-09-02 15:33:26,2016-09-02 07:33:26,,0,http://digitalimages.ust.hk/gallery/?p=1887,0,post,,0,,Dragon Boat,Activities,Social Club,PAO,fm-sc-x3,Date unknown,
1888,1,2015-04-13 15:44:42,2015-04-13 07:44:42,"[submittedby]PAO
[galleryname]fm-sc-x7
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1999-12-1
[evtitle]Social Club
",Social Club,,publish,open,open,,fm-sc-x7,,,2016-09-02 15:10:17,2016-09-02 07:10:17,,0,http://digitalimages.ust.hk/gallery/?p=1888,0,post,,0,,Social Club,Activities,Social Club,PAO,fm-sc-x7,1999-12-1,
1889,2,2015-04-13 15:44:42,2015-04-13 07:44:42,"[submittedby]PAO
[galleryname]fm-vpaao-0110a
[dept]VPAAO
[evtype]Visit
[evdate]2001-10-30
[evtitle]Visit of Mayor of Shenzhen Government = Visit of Mayor of Shenzhen Government = 于幼軍市長訪問科大
",Visit of Mayor of Shenzhen Government = Visit of Mayor of Shenzhen Government = 于幼軍市長訪問科大,,publish,open,open,,fm-vpaao-0110a,,,2015-04-13 15:44:42,2015-04-13 07:44:42,,0,http://digitalimages.ust.hk/gallery/?p=1889,0,post,,0,,Visit of Mayor of Shenzhen Government = Visit of Mayor of Shenzhen Government = 于幼軍市長訪問科大,Visit,VPAAO,PAO,fm-vpaao-0110a,2001-10-30,
1890,2,2015-04-13 15:44:42,2015-04-13 07:44:42,"[submittedby]PAO
[galleryname]fm-vpaao-0110b
[dept]VPAAO
[evtype]Ceremony
[evtype]Campus
[evdate]2001-10-4
[evtitle]Dedication Ceremony of &quot;Mother &amp; Child&quot; = 吳為山 (母與子) 損贈儀式
",Dedication Ceremony of &quot;Mother &amp; Child&quot; = 吳為山 (母與子) 損贈儀式,,publish,open,open,,fm-vpaao-0110b,,,2015-04-13 15:44:42,2015-04-13 07:44:42,,0,http://digitalimages.ust.hk/gallery/?p=1890,0,post,,0,,Dedication Ceremony of &quot;Mother &amp; Child&quot; = 吳為山 (母與子) 損贈儀式,Campus,VPAAO,PAO,fm-vpaao-0110b,2001-10-4,
1891,2,2015-04-13 15:44:42,2015-04-13 07:44:42,"[submittedby]PAO
[galleryname]fm-vpaao-99
[dept]VPAAO
[evtype]Seminar
[evdate]2005-06-21
[evtitle]Yahoo U Seminar
",Yahoo U Seminar,,publish,open,open,,fm-vpaao-99,,,2015-04-13 15:44:42,2015-04-13 07:44:42,,0,http://digitalimages.ust.hk/gallery/?p=1891,0,post,,0,,Yahoo U Seminar,Seminar,VPAAO,PAO,fm-vpaao-99,2005-06-21,
1892,2,2015-04-13 15:44:43,2015-04-13 07:44:43,"[evtitle]Visit of Dan Tsui to UST
[evtype]Visit
[dept]VPAAO
[submittedby]PAO
[galleryname]fm-vpaao-9912
[evdate]1999-12
",Visit of Dan Tsui to UST,,publish,open,open,,fm-vpaao-9912,,,2015-04-13 15:44:43,2015-04-13 07:44:43,,0,http://digitalimages.ust.hk/gallery/?p=1892,0,post,,0,,Visit of Dan Tsui to UST,Visit,VPAAO,PAO,fm-vpaao-9912,1999-12,
1893,1,2015-04-23 11:42:58,2015-04-23 03:42:58,[singlepic id=64848 w=100 h=75 ],6-15_056_07,,publish,open,open,,6-15_056_07,,,2015-04-23 11:42:58,2015-04-23 03:42:58,,0,http://digitalimages.ust.hk/gallery/?p=1893,0,post,,0,[singlepic id=64848 w=100 h=75 ],,,,,,,
1895,1,2017-03-07 14:41:22,2017-03-07 06:41:22,"<!-- 2015.06.17
Completed loading of 949 events with 40630 images. -->

HKUST Digital Images contains memories of early University events from 1988 to 1999. Supported by the Office of the Executive Vice-President and Provost, we have digitized images from slides, prints or negatives transferred to the <a href=""http://library.ust.hk/collections-resources/archives/"">University Archives</a> from various offices, including Public Affairs Office and Publishing Technology Center (PTC). For photos of current University events please refer to the <a href=""http://ptc.ust.hk/photocat/"">Photo Gallery</a> of PTC.

We encourage all members of the HKUST community and alumni to tag the images and provide more information about the events. Keep checking and share with your friends.

<h4>Contact Us</h4>
<a href=""http://library.ust.hk/collections-resources/archives/"" target=""_blank"">University Archives</a>,HKUST Library 

Telephone: (852) 2358-6784 
Email: <a href=""mailto:lbarsc@ust.hk"" title=""lbarsc@ust.hk"">lbarsc@ust.hk</a>
<a href="""" target=""_blank"">Location</a>",News,,inherit,open,open,,6-autosave-v1,,,2017-03-07 14:41:22,2017-03-07 06:41:22,,6,http://digitalimages.ust.hk/gallery/?p=1895,0,revision,,0,"<!-- 2015.06.17
Completed loading of 949 events with 40630 images. -->

HKUST Digital Images contains memories of early University events from 1988 to 1999. Supported by the Office of the Executive Vice-President and Provost, we have digitized images from slides, prints or negatives transferred to the <a href=""http://library.ust.hk/collections-resources/archives/"">University Archives</a> from various offices, including Public Affairs Office and Publishing Technology Center (PTC). For photos of current University events please refer to the <a href=""http://ptc.ust.hk/photocat/"">Photo Gallery</a> of PTC.

We encourage all members of the HKUST community and alumni to tag the images and provide more information about the events. Keep checking and share with your friends.

<h4>Contact Us</h4>
<a href=""http://library.ust.hk/collections-resources/archives/"" target=""_blank"">University Archives</a>,HKUST Library 

Telephone: (852) 2358-6784 
Email: <a href=""mailto:lbarsc@ust.hk"" title=""lbarsc@ust.hk"">lbarsc@ust.hk</a>
<a href="""" target=""_blank"">Location</a>",,,,,,,
1896,1,2015-09-24 14:58:53,2015-09-24 06:58:53,http://digitalimages.ust.hk/gallery/wp-content/uploads/2015/09/Digital-images-banner25.png,Digital-images-banner25.png,,inherit,open,open,,digital-images-banner25-png,,,2015-09-24 14:58:53,2015-09-24 06:58:53,,0,http://digitalimages.ust.hk/gallery/wp-content/uploads/2015/09/Digital-images-banner25.png,0,attachment,image/png,0,http://digitalimages.ust.hk/gallery/wp-content/uploads/2015/09/Digital-images-banner25.png,,,,,,,
1897,1,2016-09-02 15:09:58,2016-09-02 07:09:58,"[submittedby]PAO
[galleryname]fm-sc-x7
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1999-12-1
[evtitle]Social club
",Social club,,inherit,open,open,,1888-autosave,,,2016-09-02 15:09:58,2016-09-02 07:09:58,,1888,http://digitalimages.ust.hk/gallery/?p=1897,0,revision,,0,,Social club,Activities,Social Club,PAO,fm-sc-x7,1999-12-1,
2009,1,2017-03-07 14:45:37,2017-03-07 06:45:37, ,,Home,publish,closed,closed,,2009,,,2017-03-07 14:47:01,2017-03-07 06:47:01,,0,http://lbnx95.ust.hk/gallery/?p=2009,1,nav_menu_item,,0, ,,,,,,,
2010,1,2017-03-07 14:45:37,2017-03-07 06:45:37, ,,About,publish,closed,closed,,2010,,,2017-03-07 14:47:01,2017-03-07 06:47:01,,0,http://lbnx95.ust.hk/gallery/?p=2010,2,nav_menu_item,,0, ,,,,,,,
2041,1,2021-02-17 08:08:49,0000-00-00 00:00:00,eyJmaWx0ZXIiOiJyYXciLCJtZXRhX2lkIjoiODcyOCIsInBvc3RfaWQiOiIyMDQxIiwibWV0YV9rZXkiOiJuYW1lIiwibWV0YV92YWx1ZSI6InBob3RvY3JhdGktbmV4dGdlbl9iYXNpY190aHVtYm5haWxzIiwidGl0bGUiOiJOZXh0R0VOIEJhc2ljIFRodW1ibmFpbHMiLCJtb2R1bGVfaWQiOiJwaG90b2NyYXRpLW5leHRnZW5fYmFzaWNfZ2FsbGVyeSIsImVudGl0eV90eXBlcyI6WyJpbWFnZSJdLCJwcmV2aWV3X2ltYWdlX3JlbHBhdGgiOiJwaG90b2NyYXRpLW5leHRnZW5fYmFzaWNfZ2FsbGVyeSN0aHVtYl9wcmV2aWV3LmpwZyIsImRlZmF1bHRfc291cmNlIjoiZ2FsbGVyaWVzIiwidmlld19vcmRlciI6MTAwMDAsImFsaWFzZXMiOlsiYmFzaWNfdGh1bWJuYWlsIiwiYmFzaWNfdGh1bWJuYWlscyIsIm5leHRnZW5fYmFzaWNfdGh1bWJuYWlscyJdLCJuYW1lIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX3RodW1ibmFpbHMiLCJpbnN0YWxsZWRfYXRfdmVyc2lvbiI6IjMuNi4wIiwiaWRfZmllbGQiOiJJRCIsInNldHRpbmdzIjp7Im92ZXJyaWRlX3RodW1ibmFpbF9zZXR0aW5ncyI6IjAiLCJ0aHVtYm5haWxfd2lkdGgiOiIxOTMiLCJ0aHVtYm5haWxfaGVpZ2h0IjoiMTQ1IiwidGh1bWJuYWlsX2Nyb3AiOiIwIiwiaW1hZ2VzX3Blcl9wYWdlIjoiNTAiLCJudW1iZXJfb2ZfY29sdW1ucyI6IjAiLCJhamF4X3BhZ2luYXRpb24iOiIwIiwic2hvd19hbGxfaW5fbGlnaHRib3giOiIwIiwidXNlX2ltYWdlYnJvd3Nlcl9lZmZlY3QiOiIxIiwic2hvd19zbGlkZXNob3dfbGluayI6IjAiLCJzbGlkZXNob3dfbGlua190ZXh0IjoiW1Nob3cgYXMgc2xpZGVzaG93XSIsImRpc3BsYXlfdmlldyI6ImRlZmF1bHQtdmlldy5waHAiLCJ0ZW1wbGF0ZSI6IiIsInVzZV9saWdodGJveF9lZmZlY3QiOnRydWUsImRpc3BsYXlfbm9faW1hZ2VzX2Vycm9yIjoxLCJkaXNhYmxlX3BhZ2luYXRpb24iOjAsInRodW1ibmFpbF9xdWFsaXR5IjoiMTAwIiwidGh1bWJuYWlsX3dhdGVybWFyayI6MCwibmdnX3RyaWdnZXJzX2Rpc3BsYXkiOiJuZXZlciIsIl9lcnJvcnMiOltdfSwiaGlkZGVuX2Zyb21fdWkiOmZhbHNlLCJoaWRkZW5fZnJvbV9pZ3ciOmZhbHNlLCJfX2RlZmF1bHRzX3NldCI6dHJ1ZX0=,NextGEN Basic Thumbnails,,draft,closed,closed,,,,,2022-10-28 07:46:36,2022-10-28 07:46:36,eyJmaWx0ZXIiOiJyYXciLCJtZXRhX2lkIjoiODcyOCIsInBvc3RfaWQiOiIyMDQxIiwibWV0YV9rZXkiOiJuYW1lIiwibWV0YV92YWx1ZSI6InBob3RvY3JhdGktbmV4dGdlbl9iYXNpY190aHVtYm5haWxzIiwidGl0bGUiOiJOZXh0R0VOIEJhc2ljIFRodW1ibmFpbHMiLCJtb2R1bGVfaWQiOiJwaG90b2NyYXRpLW5leHRnZW5fYmFzaWNfZ2FsbGVyeSIsImVudGl0eV90eXBlcyI6WyJpbWFnZSJdLCJwcmV2aWV3X2ltYWdlX3JlbHBhdGgiOiJwaG90b2NyYXRpLW5leHRnZW5fYmFzaWNfZ2FsbGVyeSN0aHVtYl9wcmV2aWV3LmpwZyIsImRlZmF1bHRfc291cmNlIjoiZ2FsbGVyaWVzIiwidmlld19vcmRlciI6MTAwMDAsImFsaWFzZXMiOlsiYmFzaWNfdGh1bWJuYWlsIiwiYmFzaWNfdGh1bWJuYWlscyIsIm5leHRnZW5fYmFzaWNfdGh1bWJuYWlscyJdLCJuYW1lIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX3RodW1ibmFpbHMiLCJpbnN0YWxsZWRfYXRfdmVyc2lvbiI6IjMuNi4wIiwiaWRfZmllbGQiOiJJRCIsInNldHRpbmdzIjp7Im92ZXJyaWRlX3RodW1ibmFpbF9zZXR0aW5ncyI6IjAiLCJ0aHVtYm5haWxfd2lkdGgiOiIxOTMiLCJ0aHVtYm5haWxfaGVpZ2h0IjoiMTQ1IiwidGh1bWJuYWlsX2Nyb3AiOiIwIiwiaW1hZ2VzX3Blcl9wYWdlIjoiNTAiLCJudW1iZXJfb2ZfY29sdW1ucyI6IjAiLCJhamF4X3BhZ2luYXRpb24iOiIwIiwic2hvd19hbGxfaW5fbGlnaHRib3giOiIwIiwidXNlX2ltYWdlYnJvd3Nlcl9lZmZlY3QiOiIxIiwic2hvd19zbGlkZXNob3dfbGluayI6IjAiLCJzbGlkZXNob3dfbGlua190ZXh0IjoiW1Nob3cgYXMgc2xpZGVzaG93XSIsImRpc3BsYXlfdmlldyI6ImRlZmF1bHQtdmlldy5waHAiLCJ0ZW1wbGF0ZSI6IiIsInVzZV9saWdodGJveF9lZmZlY3QiOnRydWUsImRpc3BsYXlfbm9faW1hZ2VzX2Vycm9yIjoxLCJkaXNhYmxlX3BhZ2luYXRpb24iOjAsInRodW1ibmFpbF9xdWFsaXR5IjoiMTAwIiwidGh1bWJuYWlsX3dhdGVybWFyayI6MCwibmdnX3RyaWdnZXJzX2Rpc3BsYXkiOiJuZXZlciIsIl9lcnJvcnMiOltdfSwiaGlkZGVuX2Zyb21fdWkiOmZhbHNlLCJoaWRkZW5fZnJvbV9pZ3ciOmZhbHNlLCJfX2RlZmF1bHRzX3NldCI6dHJ1ZX0=,0,https://digitalimages.ust.hk/gallery/?post_type=display_type&#038;p=2041,0,display_type,,0,eyJmaWx0ZXIiOiJyYXciLCJtZXRhX2lkIjoiODcyOCIsInBvc3RfaWQiOiIyMDQxIiwibWV0YV9rZXkiOiJuYW1lIiwibWV0YV92YWx1ZSI6InBob3RvY3JhdGktbmV4dGdlbl9iYXNpY190aHVtYm5haWxzIiwidGl0bGUiOiJOZXh0R0VOIEJhc2ljIFRodW1ibmFpbHMiLCJtb2R1bGVfaWQiOiJwaG90b2NyYXRpLW5leHRnZW5fYmFzaWNfZ2FsbGVyeSIsImVudGl0eV90eXBlcyI6WyJpbWFnZSJdLCJwcmV2aWV3X2ltYWdlX3JlbHBhdGgiOiJwaG90b2NyYXRpLW5leHRnZW5fYmFzaWNfZ2FsbGVyeSN0aHVtYl9wcmV2aWV3LmpwZyIsImRlZmF1bHRfc291cmNlIjoiZ2FsbGVyaWVzIiwidmlld19vcmRlciI6MTAwMDAsImFsaWFzZXMiOlsiYmFzaWNfdGh1bWJuYWlsIiwiYmFzaWNfdGh1bWJuYWlscyIsIm5leHRnZW5fYmFzaWNfdGh1bWJuYWlscyJdLCJuYW1lIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX3RodW1ibmFpbHMiLCJpbnN0YWxsZWRfYXRfdmVyc2lvbiI6IjMuNi4wIiwiaWRfZmllbGQiOiJJRCIsInNldHRpbmdzIjp7Im92ZXJyaWRlX3RodW1ibmFpbF9zZXR0aW5ncyI6IjAiLCJ0aHVtYm5haWxfd2lkdGgiOiIxOTMiLCJ0aHVtYm5haWxfaGVpZ2h0IjoiMTQ1IiwidGh1bWJuYWlsX2Nyb3AiOiIwIiwiaW1hZ2VzX3Blcl9wYWdlIjoiNTAiLCJudW1iZXJfb2ZfY29sdW1ucyI6IjAiLCJhamF4X3BhZ2luYXRpb24iOiIwIiwic2hvd19hbGxfaW5fbGlnaHRib3giOiIwIiwidXNlX2ltYWdlYnJvd3Nlcl9lZmZlY3QiOiIxIiwic2hvd19zbGlkZXNob3dfbGluayI6IjAiLCJzbGlkZXNob3dfbGlua190ZXh0IjoiW1Nob3cgYXMgc2xpZGVzaG93XSIsImRpc3BsYXlfdmlldyI6ImRlZmF1bHQtdmlldy5waHAiLCJ0ZW1wbGF0ZSI6IiIsInVzZV9saWdodGJveF9lZmZlY3QiOnRydWUsImRpc3BsYXlfbm9faW1hZ2VzX2Vycm9yIjoxLCJkaXNhYmxlX3BhZ2luYXRpb24iOjAsInRodW1ibmFpbF9xdWFsaXR5IjoiMTAwIiwidGh1bWJuYWlsX3dhdGVybWFyayI6MCwibmdnX3RyaWdnZXJzX2Rpc3BsYXkiOiJuZXZlciIsIl9lcnJvcnMiOltdfSwiaGlkZGVuX2Zyb21fdWkiOmZhbHNlLCJoaWRkZW5fZnJvbV9pZ3ciOmZhbHNlLCJfX2RlZmF1bHRzX3NldCI6dHJ1ZX0=,,,,,,,
2042,1,2021-02-17 08:08:49,0000-00-00 00:00:00,eyJmaWx0ZXIiOiJyYXciLCJtZXRhX2lkIjoiODc0MyIsInBvc3RfaWQiOiIyMDQyIiwibWV0YV9rZXkiOiJuYW1lIiwibWV0YV92YWx1ZSI6InBob3RvY3JhdGktbmV4dGdlbl9iYXNpY19zbGlkZXNob3ciLCJ0aXRsZSI6Ik5leHRHRU4gQmFzaWMgU2xpZGVzaG93IiwibW9kdWxlX2lkIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX2dhbGxlcnkiLCJlbnRpdHlfdHlwZXMiOlsiaW1hZ2UiXSwicHJldmlld19pbWFnZV9yZWxwYXRoIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX2dhbGxlcnkjc2xpZGVzaG93X3ByZXZpZXcuanBnIiwiZGVmYXVsdF9zb3VyY2UiOiJnYWxsZXJpZXMiLCJ2aWV3X29yZGVyIjoxMDAxMCwiYWxpYXNlcyI6WyJiYXNpY19zbGlkZXNob3ciLCJuZXh0Z2VuX2Jhc2ljX3NsaWRlc2hvdyJdLCJuYW1lIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX3NsaWRlc2hvdyIsImluc3RhbGxlZF9hdF92ZXJzaW9uIjoiMy42LjAiLCJpZF9maWVsZCI6IklEIiwic2V0dGluZ3MiOnsiZ2FsbGVyeV93aWR0aCI6IjMyMCIsImdhbGxlcnlfaGVpZ2h0IjoiMjQwIiwiYXV0b3BsYXkiOiIxIiwicGF1c2VvbmhvdmVyIjoiMSIsImFycm93cyI6IjAiLCJ0cmFuc2l0aW9uX3N0eWxlIjoiZmFkZSIsImludGVydmFsIjoiMzAwMCIsInRyYW5zaXRpb25fc3BlZWQiOiIzMDAiLCJzaG93X3RodW1ibmFpbF9saW5rIjoiMSIsInRodW1ibmFpbF9saW5rX3RleHQiOiJbU2hvdyBwaWN0dXJlIGxpc3RdIiwiZGlzcGxheV92aWV3IjoiZGVmYXVsdCIsInVzZV9saWdodGJveF9lZmZlY3QiOnRydWUsInRlbXBsYXRlIjoiIiwibmdnX3RyaWdnZXJzX2Rpc3BsYXkiOiJuZXZlciIsIl9lcnJvcnMiOltdfSwiaGlkZGVuX2Zyb21fdWkiOmZhbHNlLCJoaWRkZW5fZnJvbV9pZ3ciOmZhbHNlLCJfX2RlZmF1bHRzX3NldCI6dHJ1ZX0=,NextGEN Basic Slideshow,,draft,closed,closed,,,,,2022-10-28 07:46:36,2022-10-28 07:46:36,eyJmaWx0ZXIiOiJyYXciLCJtZXRhX2lkIjoiODc0MyIsInBvc3RfaWQiOiIyMDQyIiwibWV0YV9rZXkiOiJuYW1lIiwibWV0YV92YWx1ZSI6InBob3RvY3JhdGktbmV4dGdlbl9iYXNpY19zbGlkZXNob3ciLCJ0aXRsZSI6Ik5leHRHRU4gQmFzaWMgU2xpZGVzaG93IiwibW9kdWxlX2lkIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX2dhbGxlcnkiLCJlbnRpdHlfdHlwZXMiOlsiaW1hZ2UiXSwicHJldmlld19pbWFnZV9yZWxwYXRoIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX2dhbGxlcnkjc2xpZGVzaG93X3ByZXZpZXcuanBnIiwiZGVmYXVsdF9zb3VyY2UiOiJnYWxsZXJpZXMiLCJ2aWV3X29yZGVyIjoxMDAxMCwiYWxpYXNlcyI6WyJiYXNpY19zbGlkZXNob3ciLCJuZXh0Z2VuX2Jhc2ljX3NsaWRlc2hvdyJdLCJuYW1lIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX3NsaWRlc2hvdyIsImluc3RhbGxlZF9hdF92ZXJzaW9uIjoiMy42LjAiLCJpZF9maWVsZCI6IklEIiwic2V0dGluZ3MiOnsiZ2FsbGVyeV93aWR0aCI6IjMyMCIsImdhbGxlcnlfaGVpZ2h0IjoiMjQwIiwiYXV0b3BsYXkiOiIxIiwicGF1c2VvbmhvdmVyIjoiMSIsImFycm93cyI6IjAiLCJ0cmFuc2l0aW9uX3N0eWxlIjoiZmFkZSIsImludGVydmFsIjoiMzAwMCIsInRyYW5zaXRpb25fc3BlZWQiOiIzMDAiLCJzaG93X3RodW1ibmFpbF9saW5rIjoiMSIsInRodW1ibmFpbF9saW5rX3RleHQiOiJbU2hvdyBwaWN0dXJlIGxpc3RdIiwiZGlzcGxheV92aWV3IjoiZGVmYXVsdCIsInVzZV9saWdodGJveF9lZmZlY3QiOnRydWUsInRlbXBsYXRlIjoiIiwibmdnX3RyaWdnZXJzX2Rpc3BsYXkiOiJuZXZlciIsIl9lcnJvcnMiOltdfSwiaGlkZGVuX2Zyb21fdWkiOmZhbHNlLCJoaWRkZW5fZnJvbV9pZ3ciOmZhbHNlLCJfX2RlZmF1bHRzX3NldCI6dHJ1ZX0=,0,https://digitalimages.ust.hk/gallery/?post_type=display_type&#038;p=2042,0,display_type,,0,eyJmaWx0ZXIiOiJyYXciLCJtZXRhX2lkIjoiODc0MyIsInBvc3RfaWQiOiIyMDQyIiwibWV0YV9rZXkiOiJuYW1lIiwibWV0YV92YWx1ZSI6InBob3RvY3JhdGktbmV4dGdlbl9iYXNpY19zbGlkZXNob3ciLCJ0aXRsZSI6Ik5leHRHRU4gQmFzaWMgU2xpZGVzaG93IiwibW9kdWxlX2lkIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX2dhbGxlcnkiLCJlbnRpdHlfdHlwZXMiOlsiaW1hZ2UiXSwicHJldmlld19pbWFnZV9yZWxwYXRoIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX2dhbGxlcnkjc2xpZGVzaG93X3ByZXZpZXcuanBnIiwiZGVmYXVsdF9zb3VyY2UiOiJnYWxsZXJpZXMiLCJ2aWV3X29yZGVyIjoxMDAxMCwiYWxpYXNlcyI6WyJiYXNpY19zbGlkZXNob3ciLCJuZXh0Z2VuX2Jhc2ljX3NsaWRlc2hvdyJdLCJuYW1lIjoicGhvdG9jcmF0aS1uZXh0Z2VuX2Jhc2ljX3NsaWRlc2hvdyIsImluc3RhbGxlZF9hdF92ZXJzaW9uIjoiMy42LjAiLCJpZF9maWVsZCI6IklEIiwic2V0dGluZ3MiOnsiZ2FsbGVyeV93aWR0aCI6IjMyMCIsImdhbGxlcnlfaGVpZ2h0IjoiMjQwIiwiYXV0b3BsYXkiOiIxIiwicGF1c2VvbmhvdmVyIjoiMSIsImFycm93cyI6IjAiLCJ0cmFuc2l0aW9uX3N0eWxlIjoiZmFkZSIsImludGVydmFsIjoiMzAwMCIsInRyYW5zaXRpb25fc3BlZWQiOiIzMDAiLCJzaG93X3RodW1ibmFpbF9saW5rIjoiMSIsInRodW1ibmFpbF9saW5rX3RleHQiOiJbU2hvdyBwaWN0dXJlIGxpc3RdIiwiZGlzcGxheV92aWV3IjoiZGVmYXVsdCIsInVzZV9saWdodGJveF9lZmZlY3QiOnRydWUsInRlbXBsYXRlIjoiIiwibmdnX3RyaWdnZXJzX2Rpc3BsYXkiOiJuZXZlciIsIl9lcnJvcnMiOltdfSwiaGlkZGVuX2Zyb21fdWkiOmZhbHNlLCJoaWRkZW5fZnJvbV9pZ3ciOmZhbHNlLCJfX2RlZmF1bHRzX3NldCI6dHJ1ZX0=,,,,,,,
